#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2330941	2331813	+	KKIFNO_19340	rPS27A	ion transporter	COG:COG2051, COG:J, RefSeq:WP_020334532.1, SO:0001217, UniParc:UPI000358079D, UniRef:UniRef100_A0A1B1EGJ9, UniRef:UniRef50_U5BLE6, UniRef:UniRef90_A0A1B1EGJ9
contig_1	cds	2331847	2332962	-	KKIFNO_19345	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, EC:1.2.1.11, GO:0004073, GO:0009088, GO:0009089, GO:0009097, GO:0019877, GO:0046983, GO:0050661, GO:0051287, GO:0071266, KEGG:K00133, RefSeq:WP_014232557.1, SO:0001217, UniParc:UPI000243B965, UniRef:UniRef100_A0A1B1EDS3, UniRef:UniRef50_Q9KQG2, UniRef:UniRef90_Q9KQG2
contig_1	cds	2333394	2334827	+	KKIFNO_19350	nhaC	Na+/H+ antiporter NhaC	COG:C, COG:COG1757, KEGG:K03315, RefSeq:WP_014232558.1, SO:0001217, UniParc:UPI000243B966, UniRef:UniRef100_A0A3B7CU71, UniRef:UniRef50_P54571, UniRef:UniRef90_A0A7Y4E3C8
contig_1	cds	2334907	2336070	-	KKIFNO_19355		chemotaxis protein	RefSeq:WP_020334533.1, SO:0001217, UniParc:UPI000357C442, UniRef:UniRef100_UPI000357C442, UniRef:UniRef50_A0A1C7FA96, UniRef:UniRef90_A0A1B1EDR9
contig_1	cds	2336179	2337471	-	KKIFNO_19360		histidine phosphotransferase	RefSeq:WP_020334534.1, SO:0001217, UniParc:UPI00035737F6, UniRef:UniRef100_UPI00035737F6, UniRef:UniRef50_A0A2I3C7I5, UniRef:UniRef90_A0A1B1EGL6
contig_1	cds	2337684	2338682	-	KKIFNO_19365	yejK	nucleoid-associated protein YejK	COG:COG3081, COG:L, GO:0005737, GO:0009295, RefSeq:WP_014232561.1, SO:0001217, UniParc:UPI000243BA57, UniRef:UniRef100_A0A1B1EDT3, UniRef:UniRef50_Q6D3J7, UniRef:UniRef90_Q87MV3
contig_1	cds	2338768	2338995	+	KKIFNO_19370	yejL	UPF0352 protein VP2129	COG:COG3082, COG:S, KEGG:K09904, RefSeq:WP_014232562.1, SO:0001217, UniParc:UPI000243BA58, UniRef:UniRef100_A0A1B1EDS5, UniRef:UniRef50_Q87MV2, UniRef:UniRef90_Q87MV2
contig_1	cds	2339018	2340826	+	KKIFNO_19375	yejM	hydrolase	COG:COG3083, COG:MT, RefSeq:WP_014232563.1, SO:0001217, UniParc:UPI000243BA59, UniRef:UniRef100_A0A3B7D474, UniRef:UniRef50_A0A0N8GVZ6, UniRef:UniRef90_S5IMG0
contig_1	tRNA	2340982	2341072	+	KKIFNO_19380	Ser_trna	tRNA-Ser(tga)	SO:0000269
contig_1	cds	2341181	2342065	-	KKIFNO_19385		iron siderophore-binding protein	KEGG:K23181, RefSeq:WP_024373039.1, SO:0001217, UniParc:UPI000462C2D3, UniRef:UniRef100_UPI000462C2D3, UniRef:UniRef50_A0A1R4B596, UniRef:UniRef90_A0A1B1EE30
contig_1	cds	2342065	2344191	-	KKIFNO_19390		Ferrichrome-iron receptor	RefSeq:WP_020334536.1, SO:0001217, UniParc:UPI000356F4AC, UniRef:UniRef100_UPI000356F4AC, UniRef:UniRef50_A0A1R4B5B0, UniRef:UniRef90_A0A1B1EGL9
contig_1	cds	2344562	2345524	+	KKIFNO_19395		Iron ABC transporter	SO:0001217, UniRef:UniRef50_A0A090IMH5, UniRef:UniRef90_A0A1B1EDQ8
contig_1	cds	2345521	2346489	+	KKIFNO_19400	fecD	iron-dicitrate transporter subunit FecD	RefSeq:WP_014232567.1, SO:0001217, UniParc:UPI000243BA5D, UniRef:UniRef100_UPI000243BA5D, UniRef:UniRef50_A0A7Y4AIY6, UniRef:UniRef90_A0A1B1EDR1
contig_1	cds	2346489	2347253	+	KKIFNO_19405	fecE	Fe(3+) dicitrate ABC transporter ATP-binding protein FecE	RefSeq:WP_020334538.1, SO:0001217, UniParc:UPI0003571CAC, UniRef:UniRef100_UPI0003571CAC, UniRef:UniRef50_O32188, UniRef:UniRef90_A0A1B1EDS4
contig_1	cds	2347316	2347789	-	KKIFNO_19410		Lrp/AsnC family transcriptional regulator	RefSeq:WP_014232569.1, SO:0001217, UniParc:UPI000243BA5F, UniRef:UniRef100_A0A1B1EDU0, UniRef:UniRef50_A0A1N6M6H8, UniRef:UniRef90_A0A1B1EDU0
contig_1	cds	2347978	2349255	+	KKIFNO_19415		Cystathionine gamma-synthase	RefSeq:WP_020334539.1, SO:0001217, UniParc:UPI0003571A5E, UniRef:UniRef100_UPI0003571A5E, UniRef:UniRef50_A0A1B1EGJ5, UniRef:UniRef90_A0A1B1EGJ5
contig_1	cds	2349436	2350242	+	KKIFNO_19420		amino acid ABC transporter substrate-binding protein	RefSeq:WP_014232571.1, SO:0001217, UniParc:UPI000243BA61, UniRef:UniRef100_A0A1B1EDR6, UniRef:UniRef50_A0A1A8TUE8, UniRef:UniRef90_A0A1B1EDR6
contig_1	cds	2350331	2351275	+	KKIFNO_19425		ABC transporter permease	RefSeq:WP_024373041.1, SO:0001217, UniParc:UPI0004625128, UniRef:UniRef100_A0A1B1EDU2, UniRef:UniRef50_A0A0W8JGE2, UniRef:UniRef90_A0A1B1EDU2
contig_1	cds	2351268	2352020	+	KKIFNO_19430		peptide ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_P54537, UniRef:UniRef90_A0A0X8LHS5
contig_1	cds	2352081	2352998	-	KKIFNO_19435		histone deacetylase	RefSeq:WP_020334541.1, SO:0001217, UniParc:UPI000357EEF9, UniRef:UniRef100_UPI000357EEF9, UniRef:UniRef50_Q7MMB6, UniRef:UniRef90_A0A1B1EDT9
contig_1	cds	2353127	2353816	+	KKIFNO_19440		short-chain dehydrogenase	RefSeq:WP_020334542.1, SO:0001217, UniParc:UPI0003575DB2, UniRef:UniRef100_UPI0003575DB2, UniRef:UniRef50_U4K2Z7, UniRef:UniRef90_A0A1B1EDT0
contig_1	cds	2353925	2355889	-	KKIFNO_19445	topB	DNA topoisomerase III	COG:COG0550, COG:L, RefSeq:WP_020334544.1, SO:0001217, UniParc:UPI000357214C, UniRef:UniRef100_UPI000357214C, UniRef:UniRef50_P43704, UniRef:UniRef90_A7MZW8
contig_1	cds	2355990	2356538	-	KKIFNO_19450		NAD(P)H nitroreductase	RefSeq:WP_020334545.1, SO:0001217, UniParc:UPI0003570F28, UniRef:UniRef100_A0A1B1EE40, UniRef:UniRef50_A0A6P1PYL1, UniRef:UniRef90_A0A1B1EE40
contig_1	cds	2356725	2358737	-	KKIFNO_19455	fadH	NADPH-dependent 2,4-dienoyl-CoA reductase	COG:C, COG:COG1902, RefSeq:WP_020334546.1, SO:0001217, UniParc:UPI000357B0AD, UniRef:UniRef100_UPI000357B0AD, UniRef:UniRef50_A0A3B7CWD6, UniRef:UniRef90_A0A3B7CWD6
contig_1	cds	2358962	2360812	+	KKIFNO_19460	sppA	signal peptide peptidase SppA	EC:3.4.21.-, KEGG:K04773, RefSeq:WP_020334547.1, SO:0001217, UniParc:UPI0003572A00, UniRef:UniRef100_UPI0003572A00, UniRef:UniRef50_A0A0H6NPB5, UniRef:UniRef90_A0A3B7CS53
contig_1	cds	2360906	2361937	+	KKIFNO_19465	ansA	asparaginase	COG:COG0252, COG:JE, SO:0001217, UniRef:UniRef50_C9P3L0, UniRef:UniRef90_A0A0A0SDM1
contig_1	cds	2362008	2362292	-	KKIFNO_19470	yeaC	DUF1315 domain-containing protein	COG:COG3139, COG:S, RefSeq:WP_014232581.1, SO:0001217, UniParc:UPI000243BA6B, UniRef:UniRef100_A0A1B1EDU9, UniRef:UniRef50_A0A120DH69, UniRef:UniRef90_A0A0L8T2X9
contig_1	cds	2362392	2363213	+	KKIFNO_19475		DUF2989 domain-containing protein	RefSeq:WP_020334549.1, SO:0001217, UniParc:UPI0003580B22, UniRef:UniRef100_UPI0003580B22, UniRef:UniRef50_B7VLB4, UniRef:UniRef90_A0A1B1EDS6
contig_1	cds	2363322	2363732	-	KKIFNO_19480	msrB	peptide-methionine (R)-S-oxide reductase	RefSeq:WP_020334550.1, SO:0001217, UniParc:UPI0003573D23, UniRef:UniRef100_UPI0003573D23, UniRef:UniRef50_Q87MS5, UniRef:UniRef90_A0A1B1EDV1
contig_1	cds	2364070	2365065	+	KKIFNO_19485		Glyceraldehyde-3-phosphate dehydrogenase	RefSeq:WP_014232584.1, SO:0001217, UniParc:UPI000243BA6E, UniRef:UniRef100_A0A1B1EDV5, UniRef:UniRef90_A8T5B8
contig_1	cds	2365202	2366086	+	KKIFNO_19490	yeaD	D-hexose-6-phosphate mutarotase	COG:COG0676, COG:G, RefSeq:WP_020334551.1, SO:0001217, UniParc:UPI000357E49E, UniRef:UniRef100_UPI000357E49E, UniRef:UniRef50_D2YGM5, UniRef:UniRef90_S5IRT2
contig_1	cds	2366293	2367117	+	KKIFNO_19495	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	EC:2.1.1.187, KEGG:K00563, RefSeq:WP_020334552.1, SO:0001217, UniParc:UPI000357674E, UniRef:UniRef100_UPI000357674E, UniRef:UniRef50_B6EIJ6, UniRef:UniRef90_A0A1B1EEH9
contig_1	cds	2367212	2368159	+	KKIFNO_19500		Cofac-haem-bdg domain-containing protein	RefSeq:WP_020334553.1, SO:0001217, UniParc:UPI000357CE5D, UniRef:UniRef100_UPI000357CE5D, UniRef:UniRef50_A0A1E5CQ23, UniRef:UniRef90_A0A1B1EE50
contig_1	cds	2368402	2368761	+	KKIFNO_19505		hypothetical protein	RefSeq:WP_020334554.1, SO:0001217, UniParc:UPI0003575DCA, UniRef:UniRef100_UPI0003575DCA, UniRef:UniRef50_B7VLA6, UniRef:UniRef90_A0A1B1EDT1
contig_1	cds	2368920	2370497	+	KKIFNO_19510		alkaline phosphatase	EC:3.1.3.1, KEGG:K01077, RefSeq:WP_020334555.1, SO:0001217, UniParc:UPI000357D90B, UniRef:UniRef100_UPI000357D90B, UniRef:UniRef50_K5U0E9, UniRef:UniRef90_A0A1B1EDS7
contig_1	cds	2370715	2372394	-	KKIFNO_19515		Small-conductance mechanosensitive channel	RefSeq:WP_024373044.1, SO:0001217, UniParc:UPI0003F5FADE, UniRef:UniRef100_UPI0003F5FADE, UniRef:UniRef50_A0A4P7JQL0, UniRef:UniRef90_A0A1B1EGV3
contig_1	cds	2372605	2373042	-	KKIFNO_19520		YcgN family cysteine cluster protein	RefSeq:WP_014232591.1, SO:0001217, UniParc:UPI000243BA75, UniRef:UniRef100_A0A1B1EDU5, UniRef:UniRef50_Q5E491, UniRef:UniRef90_A0A1B1EDU5
contig_1	cds	2373228	2373476	+	KKIFNO_19525		GlsB/YeaQ/YmgE family stress response membrane protein	RefSeq:WP_014232592.1, SO:0001217, UniParc:UPI000243BA76, UniRef:UniRef100_A0A1B1EDV9, UniRef:UniRef50_E0SBB0, UniRef:UniRef90_A0A1B1EDV9
contig_1	cds	2373601	2373849	+	KKIFNO_19530		Putative zinc- or iron-chelating domain-containing protein	RefSeq:WP_014232593.1, SO:0001217, UniParc:UPI000243BA77, UniRef:UniRef100_A0A1B1EDT6, UniRef:UniRef50_F2JP21, UniRef:UniRef90_K5THS3
contig_1	cds	2374029	2374727	+	KKIFNO_19535	aqpZ	aquaporin Z	RefSeq:WP_020334558.1, SO:0001217, UniParc:UPI0003581FF7, UniRef:UniRef100_UPI0003581FF7, UniRef:UniRef50_Q7N5C1, UniRef:UniRef90_A0A1B1EDW1
contig_1	cds	2374808	2375407	-	KKIFNO_19540	recR	recombination mediator RecR	COG:COG0353, COG:L, GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_014232595.1, SO:0001217, UniParc:UPI000243BA79, UniRef:UniRef100_A0A1B1EDW5, UniRef:UniRef50_Q83DP0, UniRef:UniRef90_Q87MQ4
contig_1	cds	2375438	2375767	-	KKIFNO_19545	ybaB	YbaB/EbfC family nucleoid-associated protein	COG:COG0718, COG:K, GO:0003677, GO:0005737, GO:0043590, RefSeq:WP_014232596.1, SO:0001217, UniParc:UPI000243BA7A, UniRef:UniRef100_A0A1B1EDV2, UniRef:UniRef50_P44711, UniRef:UniRef90_Q9KT50
contig_1	cds	2376012	2378162	-	KKIFNO_19550	dnaX	DNA polymerase III subunit gamma/tau	RefSeq:WP_020334559.1, SO:0001217, UniParc:UPI000357EDE9, UniRef:UniRef100_UPI000357EDE9, UniRef:UniRef50_C9P3P8, UniRef:UniRef90_A0A1B1EEI9
contig_1	cds	2378171	2378716	-	KKIFNO_19555	apt	adenine phosphoribosyltransferase	COG:COG0503, COG:F, EC:2.4.2.7, GO:0003999, GO:0005737, GO:0006166, GO:0006168, GO:0044209, KEGG:K00759, RefSeq:WP_020334560.1, SO:0001217, UniParc:UPI0003576BEA, UniRef:UniRef100_UPI0003576BEA, UniRef:UniRef50_Q8EFG1, UniRef:UniRef90_Q87MQ1
contig_1	cds	2378879	2379223	-	KKIFNO_19560		Inner membrane protein	SO:0001217, UniRef:UniRef50_Q6LTF0, UniRef:UniRef90_A0A1B1EDU1
contig_1	cds	2379301	2379429	-	KKIFNO_19565		hypothetical protein	SO:0001217, UniParc:UPI000243BB75, UniRef:UniRef100_A0A3B7CZV3, UniRef:UniRef50_E1SW99, UniRef:UniRef90_A0A3B7CZV3
contig_1	cds	2379660	2380757	-	KKIFNO_19570		two-component system response regulator	RefSeq:WP_014232601.1, SO:0001217, UniParc:UPI000243BB76, UniRef:UniRef100_A0A1B1EDT7, UniRef:UniRef50_E8MC41, UniRef:UniRef90_A0A1B1EDT7
contig_1	cds	2381055	2381930	+	KKIFNO_19575	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, KEGG:K10918, RefSeq:WP_020334562.1, SO:0001217, UniParc:UPI000357CFF4, UniRef:UniRef100_UPI000357CFF4, UniRef:UniRef50_A0A087IWB4, UniRef:UniRef90_A0A829TGY9
contig_1	cds	2382042	2383556	-	KKIFNO_19580	purF	amidophosphoribosyltransferase	COG:COG0034, COG:F, EC:2.4.2.14, KEGG:K00764, RefSeq:WP_014232604.1, SO:0001217, UniParc:UPI000243BB79, UniRef:UniRef100_A0A1B1EDU7, UniRef:UniRef50_Q83D47, UniRef:UniRef90_A0A099MPL6
contig_1	cds	2383593	2384084	-	KKIFNO_19585	cvpA	bacteriocin production protein	COG:COG1286, COG:FM, RefSeq:WP_020334563.1, SO:0001217, UniParc:UPI000357DE7A, UniRef:UniRef100_A0A1B1EDX5, UniRef:UniRef50_A8T575, UniRef:UniRef90_A0A0P6Z6G4
contig_1	cds	2384146	2384745	-	KKIFNO_19590	dedD	cell division protein DedD	KEGG:K03749, RefSeq:WP_020334564.1, SO:0001217, UniParc:UPI000357F9FF, UniRef:UniRef100_UPI000357F9FF, UniRef:UniRef50_A0A0B7JAY4, UniRef:UniRef90_A0A1B1EDX2
contig_1	cds	2384760	2386022	-	KKIFNO_19595	folC	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	EC:6.3.2.12, EC:6.3.2.17, KEGG:K11754, RefSeq:WP_020334565.1, SO:0001217, UniParc:UPI000357B6A1, UniRef:UniRef100_UPI000357B6A1, UniRef:UniRef50_P08192, UniRef:UniRef90_A0A1B1EDW0
contig_1	cds	2386068	2386994	-	KKIFNO_19600	accD	acetyl-CoA carboxylase, carboxyltransferase subunit beta	COG:COG0777, COG:I, EC:2.1.3.15, GO:0003989, GO:0005524, GO:0006633, GO:0008270, GO:0009317, GO:0016743, GO:2001295, RefSeq:WP_014232608.1, SO:0001217, UniParc:UPI000243BB7D, UniRef:UniRef100_A0A1B1EEJ9, UniRef:UniRef50_Q87MP2, UniRef:UniRef90_Q87MP2
contig_1	cds	2387190	2387984	-	KKIFNO_19605	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0031119, GO:0106029, RefSeq:WP_014232609.1, SO:0001217, UniParc:UPI000243BB7E, UniRef:UniRef100_UPI000243BB7E, UniRef:UniRef50_Q87MP1, UniRef:UniRef90_Q87MP1
contig_1	cds	2388111	2392076	-	KKIFNO_19610	fimV	AAA family ATPase	RefSeq:WP_020334566.1, SO:0001217, UniParc:UPI0003574DDA, UniRef:UniRef100_UPI0003574DDA, UniRef:UniRef50_A8T569, UniRef:UniRef90_A0A1B1EDV0
contig_1	cds	2392277	2393290	-	KKIFNO_19615	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, RefSeq:WP_020334567.1, SO:0001217, UniParc:UPI000357BFE7, UniRef:UniRef100_UPI000357BFE7, UniRef:UniRef50_A0A2K7SU92, UniRef:UniRef90_A0A2K7SU92
contig_1	cds	2393287	2394420	-	KKIFNO_19620	pdxB	Erythronate-4-phosphate dehydrogenase	COG:COG0111, COG:H, EC:1.1.1.290, GO:0005737, GO:0008615, GO:0033711, GO:0046983, GO:0051287, RefSeq:WP_020334568.1, SO:0001217, UniParc:UPI000357ADED, UniRef:UniRef100_UPI000357ADED, UniRef:UniRef50_Q9KQ92, UniRef:UniRef90_Q87MN8
contig_1	cds	2394634	2394807	-	KKIFNO_19625		hypothetical protein	
contig_1	cds	2394962	2396884	+	KKIFNO_19630		peptide ABC transporter substrate-binding protein	RefSeq:WP_020334569.1, SO:0001217, UniParc:UPI000357EDE1, UniRef:UniRef100_UPI000357EDE1, UniRef:UniRef50_D2YDV8, UniRef:UniRef90_A0A1B1EDX9
contig_1	cds	2397553	2398866	-	KKIFNO_19635		alpha-L-fucosidase	EC:3.2.1.51, KEGG:K01206, RefSeq:WP_020334571.1, SO:0001217, UniParc:UPI000357D950, UniRef:UniRef100_UPI000357D950, UniRef:UniRef50_R6AQR1, UniRef:UniRef90_UPI001EFC5059
contig_1	cds	2399240	2399992	-	KKIFNO_19640		DeoR/GlpR transcriptional regulator	KEGG:K02430, RefSeq:WP_020334572.1, SO:0001217, UniParc:UPI000356ED95, UniRef:UniRef100_UPI000356ED95, UniRef:UniRef50_A0A1B1EDV7, UniRef:UniRef90_A0A1B1EDV7
contig_1	cds	2400326	2402149	+	KKIFNO_19645		alpha-L-fucosidase	RefSeq:WP_020334574.1, SO:0001217, UniParc:UPI00035779D5, UniRef:UniRef100_UPI00035779D5, UniRef:UniRef50_A0A3B7CUD0, UniRef:UniRef90_A0A3B7CUD0
contig_1	cds	2402542	2403753	-	KKIFNO_19650	fabB	beta-ketoacyl-ACP synthase I	COG:COG0304, COG:IQ, RefSeq:WP_014232616.1, SO:0001217, UniParc:UPI000243BB85, UniRef:UniRef100_A0A1B1EDY6, UniRef:UniRef50_P43710, UniRef:UniRef90_A0A1Q9HM58
contig_1	cds	2403883	2405901	+	KKIFNO_19655	mnmC	bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	RefSeq:WP_020334575.1, SO:0001217, UniParc:UPI00035710D0, UniRef:UniRef100_UPI00035710D0, UniRef:UniRef50_A7MH59, UniRef:UniRef90_A0A1B1EDY4
contig_1	cds	2406090	2406614	-	KKIFNO_19660	ssuE	NADPH-dependent FMN reductase	COG:C, COG:COG0431, KEGG:K19784, RefSeq:WP_020334576.1, SO:0001217, UniParc:UPI0003574710, UniRef:UniRef100_A0A1B1EDX0, UniRef:UniRef50_C9QHP9, UniRef:UniRef90_A0A1B1EDX0
contig_1	cds	2406762	2407025	-	KKIFNO_19665		YfcL family protein	RefSeq:WP_014232619.1, SO:0001217, UniParc:UPI000243BB88, UniRef:UniRef100_A0A3B7CYY5, UniRef:UniRef50_Q6LNQ4, UniRef:UniRef90_A0A1B1EEK9
contig_1	cds	2407041	2407571	-	KKIFNO_19670	epmC	elongation factor P hydroxylase	COG:COG3101, COG:J, EC:1.14.-.-, KEGG:K09906, RefSeq:WP_020334577.1, SO:0001217, UniParc:UPI000357D5FD, UniRef:UniRef100_A0A1B1EE82, UniRef:UniRef50_A0A0U5ETD1, UniRef:UniRef90_A0A1B1EE82
contig_1	cds	2407835	2408458	+	KKIFNO_19675	yadS	Membrane protein	COG:COG2860, COG:S, RefSeq:WP_014232621.1, SO:0001217, UniParc:UPI000243BB8A, UniRef:UniRef100_A0A1B1EDW2, UniRef:UniRef50_A0A0H5UQW2, UniRef:UniRef90_F9T4P4
contig_1	cds	2408518	2409603	-	KKIFNO_19680	aroC	chorismate synthase	COG:COG0082, COG:E, EC:4.2.3.5, GO:0004107, GO:0008652, GO:0009073, GO:0009423, RefSeq:WP_014232622.1, SO:0001217, UniParc:UPI000243BB8B, UniRef:UniRef100_A0A1B1EDV6, UniRef:UniRef50_A0KKS7, UniRef:UniRef90_Q7MIT1
contig_1	cds	2409794	2410726	-	KKIFNO_19685	prmB	50S ribosomal protein L3 N(5)-glutamine methyltransferase	COG:COG2890, COG:J, EC:2.1.1.298, KEGG:K07320, RefSeq:WP_014232623.1, SO:0001217, UniParc:UPI000243BB8C, UniRef:UniRef100_A0A1B1EDX8, UniRef:UniRef50_Q9I347, UniRef:UniRef90_A0A0F4NKT6
contig_1	cds	2410789	2411319	+	KKIFNO_19690	smrB	endonuclease SmrB	COG:COG2840, COG:L, RefSeq:WP_014232624.1, SO:0001217, UniParc:UPI000243BB8D, UniRef:UniRef100_UPI000243BB8D, UniRef:UniRef50_Q87MM7, UniRef:UniRef90_Q87MM7
contig_1	cds	2411400	2411864	-	KKIFNO_19695	sixA	phosphohistidine phosphatase SixA	RefSeq:WP_014232625.1, SO:0001217, UniParc:UPI000243BB8E, UniRef:UniRef100_A0A1B1EDW6, UniRef:UniRef50_A8T555, UniRef:UniRef90_A0A1B1EDW6
contig_1	cds	2412240	2415017	+	KKIFNO_19700	ptr	peptidase M16	COG:COG1025, COG:O, RefSeq:WP_020334578.1, SO:0001217, UniParc:UPI000356E8C7, UniRef:UniRef100_UPI000356E8C7, UniRef:UniRef50_A0KJS7, UniRef:UniRef90_A0A1W6V1P8
contig_1	cds	2415142	2415390	+	KKIFNO_19705		CG2 omega domain protein	RefSeq:WP_014232627.1, SO:0001217, UniParc:UPI000243BB90, UniRef:UniRef100_A0A1B1EDZ6, UniRef:UniRef50_A0A072ILC9, UniRef:UniRef90_A0A072ILC9
contig_1	cds	2415464	2417575	-	KKIFNO_19710	fadJ	fatty acid oxidation complex subunit alpha FadJ	COG:COG1250, COG:I, GO:0003857, GO:0004300, GO:0005737, GO:0006635, GO:0008692, GO:0070403, RefSeq:WP_020334579.1, SO:0001217, UniParc:UPI0003570B9C, UniRef:UniRef100_UPI0003570B9C, UniRef:UniRef50_Q9KT58, UniRef:UniRef90_Q87MM3
contig_1	cds	2417575	2418882	-	KKIFNO_19715	fadI	acetyl-CoA C-acyltransferase FadI	COG:COG0183, COG:I, EC:2.3.1.16, GO:0003988, GO:0005737, GO:0006635, RefSeq:WP_020334580.1, SO:0001217, UniParc:UPI000356E441, UniRef:UniRef100_UPI000356E441, UniRef:UniRef50_A5F2P1, UniRef:UniRef90_Q87MM2
contig_1	cds	2419627	2420202	+	KKIFNO_19720	rpoE	RNA polymerase subunit sigma	COG:COG1595, COG:K, RefSeq:WP_020334581.1, SO:0001217, UniParc:UPI00035762C7, UniRef:UniRef100_A0A3B7D4D3, UniRef:UniRef50_Q6LTK5, UniRef:UniRef90_Q7MIS3
contig_1	cds	2420195	2420923	+	KKIFNO_19725		DUF3379 domain-containing protein	RefSeq:WP_014232631.1, SO:0001217, UniParc:UPI000243BC95, UniRef:UniRef100_UPI000243BC95, UniRef:UniRef50_A0A0H6S0N2, UniRef:UniRef90_A0A1B1EDX1
contig_1	cds	2421229	2422491	+	KKIFNO_19730		long-chain fatty acid transporter	KEGG:K06076, RefSeq:WP_014232632.1, SO:0001217, UniParc:UPI000243BC96, UniRef:UniRef100_A0A1B1EDW3, UniRef:UniRef50_A0A1Y6KZT6, UniRef:UniRef90_A0A1B1EDW3
contig_1	cds	2422800	2424095	+	KKIFNO_19735		aromatic hydrocarbon degradation protein	KEGG:K06076, RefSeq:WP_020334584.1, SO:0001217, UniParc:UPI000357A41D, UniRef:UniRef100_UPI000357A41D, UniRef:UniRef50_R8AVQ6, UniRef:UniRef90_A0A1B1EDY9
contig_1	cds	2424171	2424941	-	KKIFNO_19740		ABC transporter	KEGG:K04754, RefSeq:WP_020334585.1, SO:0001217, UniParc:UPI000357140B, UniRef:UniRef100_UPI000357140B, UniRef:UniRef50_A0A1E5BC41, UniRef:UniRef90_A0A1B1EDZ9
contig_1	cds	2425115	2426329	-	KKIFNO_19745	ccmI	c-type cytochrome biogenesis protein CcmI	RefSeq:WP_014232635.1, SO:0001217, UniParc:UPI000243BC99, UniRef:UniRef100_UPI000243BC99, UniRef:UniRef50_A0A2T3KN92, UniRef:UniRef90_A0A3B7CUF1
contig_1	cds	2426329	2426814	-	KKIFNO_19750	nrfF	cytochrome c-type biogenesis protein CcmH	COG:CO, COG:COG3088, RefSeq:WP_020334586.1, SO:0001217, UniParc:UPI0003580BD3, UniRef:UniRef100_UPI0003580BD3, UniRef:UniRef50_A0A1B9PK08, UniRef:UniRef90_A0A0F5UG77
contig_1	cds	2426811	2427365	-	KKIFNO_19755	trxA	DsbE family thiol:disulfide interchange protein	COG:COG0526, COG:O, RefSeq:WP_020334587.1, SO:0001217, UniParc:UPI000357C3D0, UniRef:UniRef100_A0A1B1EE04, UniRef:UniRef50_Q8ZD52, UniRef:UniRef90_A7MS53
contig_1	cds	2427358	2429343	-	KKIFNO_19760	nrfE	heme lyase NrfEFG subunit NrfE	COG:CO, COG:COG1138, RefSeq:WP_020334588.1, SO:0001217, UniParc:UPI000357C53A, UniRef:UniRef100_UPI000357C53A, UniRef:UniRef50_A0A1W6TTD8, UniRef:UniRef90_A0A1W6TTD8
contig_1	cds	2429340	2429825	-	KKIFNO_19765	ccmE	cytochrome c maturation protein CcmE	COG:CO, COG:COG2332, GO:0005886, GO:0016021, GO:0017003, GO:0017004, GO:0020037, GO:0046872, KEGG:K02197, RefSeq:WP_014232639.1, SO:0001217, UniParc:UPI000243BC9D, UniRef:UniRef100_A0A1B1EEN7, UniRef:UniRef50_A3N216, UniRef:UniRef90_Q87ML2
contig_1	cds	2429822	2430028	-	KKIFNO_19770	ccmD	heme exporter protein CcmD	COG:COG3114, COG:U, RefSeq:WP_014232640.1, SO:0001217, UniParc:UPI000243BC9E, UniRef:UniRef100_A0A3B7D4E4, UniRef:UniRef50_A0A2T3KNB8, UniRef:UniRef90_A0A3B7D4E4
contig_1	cds	2430040	2430783	-	KKIFNO_19775	ccmC	heme ABC transporter permease	COG:COG0755, COG:O, KEGG:K02195, RefSeq:WP_014232641.1, SO:0001217, UniParc:UPI000243BC9F, UniRef:UniRef100_A0A1B1EDY2, UniRef:UniRef50_A0A7D8EPP3, UniRef:UniRef90_B8K7K9
contig_1	cds	2430904	2431560	-	KKIFNO_19780	ccmB	heme exporter protein CcmB	COG:COG2386, COG:O, SO:0001217, UniRef:UniRef50_Q9I3N6, UniRef:UniRef90_A0A0H0Y9B4
contig_1	cds	2431574	2432191	-	KKIFNO_19785	ccmA	cytochrome c biogenesis heme-transporting ATPase CcmA	COG:COG4133, COG:O, EC:7.6.2.5, GO:0005524, GO:0005886, GO:0015439, GO:0017004, RefSeq:WP_014232643.1, SO:0001217, UniParc:UPI000243BCA1, UniRef:UniRef100_A0A1B1EDZ8, UniRef:UniRef50_Q5E3S7, UniRef:UniRef90_Q87MK8
