#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2991622	2992305	+	AGOCLK_22500	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	COG:COG0566, COG:J, EC:2.1.1.34, KEGG:K00556, RefSeq:WP_020335705.1, SO:0001217, UniParc:UPI000357511A, UniRef:UniRef100_A0A1B1E8L5, UniRef:UniRef50_U4KFQ8, UniRef:UniRef90_A0A0L7U5D1
contig_1	cds	2992415	2994496	+	AGOCLK_22505	recG	ATP-dependent DNA helicase RecG	COG:COG1200, COG:L, RefSeq:WP_020335704.1, SO:0001217, UniParc:UPI000357D978, UniRef:UniRef100_UPI000357D978, UniRef:UniRef50_A0A095VPY3, UniRef:UniRef90_A8T6H8
contig_1	cds	2994715	2996103	+	AGOCLK_22510	pbuX	xanthine permease XanP	COG:COG2233, COG:F, KEGG:K16345, RefSeq:WP_014230556.1, SO:0001217, UniParc:UPI000243A9B0, UniRef:UniRef100_UPI000243A9B0, UniRef:UniRef50_P0AGN1, UniRef:UniRef90_K5UKX2
contig_1	cds	2996190	2997482	-	AGOCLK_22515	envZ	two-component system sensor histidine kinase EnvZ	RefSeq:WP_020335703.1, SO:0001217, UniParc:UPI000357DD9E, UniRef:UniRef100_UPI000357DD9E, UniRef:UniRef50_A0A178KKK5, UniRef:UniRef90_A0A1B1E8M7
contig_1	cds	2997610	2998329	-	AGOCLK_22520	ompR	two-component system response regulator OmpR	COG:COG0745, COG:TK, RefSeq:WP_014230554.1, SO:0001217, UniParc:UPI000243A9AE, UniRef:UniRef100_A0A1B1E8J9, UniRef:UniRef50_P0AA18, UniRef:UniRef90_A0A0P6Z608
contig_1	cds	2998513	2998812	-	AGOCLK_22525		DUF1090 domain-containing protein	RefSeq:WP_014230553.1, SO:0001217, UniParc:UPI000243A9AD, UniRef:UniRef100_A0A1B1E8M0, UniRef:UniRef50_A0A1B1E8M0, UniRef:UniRef90_A0A1B1E8M0
contig_1	cds	2998911	2999414	-	AGOCLK_22530	greB	transcription elongation factor GreB	COG:COG0782, COG:K, GO:0003677, GO:0032784, GO:0070063, RefSeq:WP_014230552.1, SO:0001217, UniParc:UPI000243A9AC, UniRef:UniRef100_A0A3B7CNV9, UniRef:UniRef50_Q9HZY5, UniRef:UniRef90_Q87TB8
contig_1	cds	2999543	3001423	-	AGOCLK_22535		Peptidase	RefSeq:WP_024372768.1, SO:0001217, UniParc:UPI0004147A8E, UniRef:UniRef100_UPI0004147A8E, UniRef:UniRef50_Q87TB9, UniRef:UniRef90_A0A1B1E990
contig_1	cds	3001632	3003962	+	AGOCLK_22540	tex	RNA-binding transcriptional accessory protein	COG:COG2183, COG:K, KEGG:K06959, RefSeq:WP_020335701.1, SO:0001217, UniParc:UPI0003573D7A, UniRef:UniRef100_UPI0003573D7A, UniRef:UniRef50_B7VHH4, UniRef:UniRef90_A0A2I3CDF6
contig_1	cds	3004045	3004509	-	AGOCLK_22545		ATP-dependent Lon protease	RefSeq:WP_020335700.1, SO:0001217, UniParc:UPI0003574F61, UniRef:UniRef100_UPI0003574F61, UniRef:UniRef50_F9T8J6, UniRef:UniRef90_A0A1B1E8P7
contig_1	cds	3004621	3005406	-	AGOCLK_22550	bioH	pimeloyl-ACP methyl ester esterase BioH	SO:0001217, UniRef:UniRef50_Q87TC2, UniRef:UniRef90_UPI001FB9DEBB
contig_1	cds	3005668	3006195	+	AGOCLK_22555		Amidophosphoribosyltransferase family protein	SO:0001217, UniRef:UniRef50_F9SQB4
contig_1	cds	3006292	3006876	+	AGOCLK_22560		NfuA family Fe-S biogenesis protein	COG:COG0694, COG:O, GO:0005506, GO:0016226, GO:0051539, GO:0051604, RefSeq:WP_014230546.1, SO:0001217, UniParc:UPI000243A959, UniRef:UniRef100_A0A1B1E8M4, UniRef:UniRef50_Q8DDU2, UniRef:UniRef90_Q8DDU2
contig_1	cds	3007037	3007606	+	AGOCLK_22565	nudE	ADP compounds hydrolase NudE	COG:COG0494, COG:V, EC:3.6.1.-, KEGG:K08312, RefSeq:WP_020335697.1, SO:0001217, UniParc:UPI000357CFF3, UniRef:UniRef100_A0A1B1E8I8, UniRef:UniRef50_P45799, UniRef:UniRef90_A0A1B1E8I8
contig_1	cds	3007651	3008478	+	AGOCLK_22570	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	COG:COG1218, COG:P, RefSeq:WP_020335696.1, SO:0001217, UniParc:UPI0003580627, UniRef:UniRef100_A0A1B1E8L7, UniRef:UniRef50_A3Q954, UniRef:UniRef90_A8T6F9
contig_1	cds	3008763	3009464	-	AGOCLK_22575		Type II secretion system protein N	SO:0001217, UniRef:UniRef50_A0A1C3IRU2, UniRef:UniRef90_A0A1B1E8I9
contig_1	cds	3009526	3010017	-	AGOCLK_22580		general secretion pathway protein GspM	RefSeq:WP_020335694.1, SO:0001217, UniParc:UPI00035727FA, UniRef:UniRef100_UPI00035727FA, UniRef:UniRef50_A0A1B9QHL8, UniRef:UniRef90_A0A1B1E8L0
contig_1	cds	3010025	3011224	-	AGOCLK_22585	gspL	type II secretion system protein GspL	KEGG:K02461, RefSeq:WP_020335693.1, SO:0001217, UniParc:UPI000357AADE, UniRef:UniRef100_UPI000357AADE, UniRef:UniRef50_K5ULE1, UniRef:UniRef90_A0A3B7CNU8
contig_1	cds	3011193	3012203	-	AGOCLK_22590	gspK	type II secretion system minor pseudopilin GspK	RefSeq:WP_020335691.1, SO:0001217, UniParc:UPI00035727C9, UniRef:UniRef100_UPI00035727C9, UniRef:UniRef50_P45781, UniRef:UniRef90_A0A1B1E984
contig_1	cds	3012196	3012837	-	AGOCLK_22595	gspJ	type II secretion system minor pseudopilin GspJ	RefSeq:WP_239949240.1, SO:0001217, UniParc:UPI00040406B6, UniRef:UniRef100_UPI00040406B6, UniRef:UniRef50_A0A090IQ28, UniRef:UniRef90_A0A1B1E8L2
contig_1	cds	3012848	3013237	-	AGOCLK_22600	gspI	type II secretion system minor pseudopilin GspI	COG:COG2165, COG:NUW, RefSeq:WP_020335687.1, SO:0001217, UniParc:UPI000357AE01, UniRef:UniRef100_UPI000357AE01, UniRef:UniRef50_P45775, UniRef:UniRef90_A0A2S1MDK0
contig_1	cds	3013224	3013823	-	AGOCLK_22605	gspH	type II secretion system protein GspH	RefSeq:WP_014230537.1, SO:0001217, UniParc:UPI000243A950, UniRef:UniRef100_UPI000243A950, UniRef:UniRef50_A0A7Y4BS79, UniRef:UniRef90_A0A1B1E8J5
contig_1	cds	3013856	3014299	-	AGOCLK_22610	gspG	type II secretion system major pseudopilin GspG	COG:COG2165, COG:NUW, RefSeq:WP_014230536.1, SO:0001217, UniParc:UPI000243A94F, UniRef:UniRef100_A0A1B1E8L4, UniRef:UniRef50_P45773, UniRef:UniRef90_A8T6E9
contig_1	cds	3014360	3015577	-	AGOCLK_22615	gspF	type II secretion system inner membrane protein GspF	COG:COG1459, COG:NUW, RefSeq:WP_020335686.1, SO:0001217, UniParc:UPI000357C740, UniRef:UniRef100_UPI000357C740, UniRef:UniRef50_P45780, UniRef:UniRef90_K5TU90
contig_1	cds	3015577	3017079	-	AGOCLK_22620	gspE	type II secretion system ATPase GspE	COG:COG2804, COG:NUW, RefSeq:WP_014230534.1, SO:0001217, UniParc:UPI000243A94D, UniRef:UniRef100_A0A3B7CTX0, UniRef:UniRef50_Q00512, UniRef:UniRef90_A0A0H0YD70
contig_1	cds	3017079	3019100	-	AGOCLK_22625	gspD	type II secretion system secretin GspD	COG:COG1450, COG:U, RefSeq:WP_014230533.1, SO:0001217, UniParc:UPI000243A94C, UniRef:UniRef100_A0A3B7CMH3, UniRef:UniRef50_P31780, UniRef:UniRef90_A0A3B7CMH3
contig_1	cds	3019137	3020054	-	AGOCLK_22630	gspC	type II secretion system protein GspC	RefSeq:WP_014230532.1, SO:0001217, UniParc:UPI000243A94B, UniRef:UniRef100_A0A1B1E8K0, UniRef:UniRef50_A0A2G4B0Z7, UniRef:UniRef90_A0A3B7CN13
contig_1	cds	3020306	3020692	+	AGOCLK_22635	hslR	ribosome-associated heat shock protein Hsp15	COG:COG1188, COG:J, KEGG:K04762, RefSeq:WP_014230531.1, SO:0001217, UniParc:UPI000243A94A, UniRef:UniRef100_A0A1B1E8R4, UniRef:UniRef50_P0ACH0, UniRef:UniRef90_A0A0H0Y8K9
contig_1	cds	3020724	3021599	+	AGOCLK_22640	hslO	Hsp33 family molecular chaperone HslO	COG:COG1281, COG:O, GO:0005737, GO:0006457, GO:0051082, RefSeq:WP_024372764.1, SO:0001217, UniParc:UPI0004164FDC, UniRef:UniRef100_UPI0004164FDC, UniRef:UniRef50_P44877, UniRef:UniRef90_Q87TE0
contig_1	cds	3021936	3023564	+	AGOCLK_22645	pckA	phosphoenolpyruvate carboxykinase (ATP)	COG:C, COG:COG1866, EC:4.1.1.49, GO:0004612, GO:0005524, GO:0005737, GO:0006094, GO:0046872, RefSeq:WP_014230529.1, SO:0001217, UniParc:UPI000243A948, UniRef:UniRef100_A0A1B1E8K2, UniRef:UniRef50_O09460, UniRef:UniRef90_Q87TE1
contig_1	cds	3023708	3025768	+	AGOCLK_22650		AsmA family protein	RefSeq:WP_061778634.1, SO:0001217, UniParc:UPI00071FF0AE, UniRef:UniRef100_UPI00071FF0AE, UniRef:UniRef50_D0X528, UniRef:UniRef90_A0A1B1E8M6
contig_1	cds	3025754	3026671	-	AGOCLK_22655	elaA	GNAT family N-acetyltransferase	COG:COG2153, COG:R, RefSeq:WP_014230527.1, SO:0001217, UniParc:UPI000243A946, UniRef:UniRef100_A0A1B1E8I4, UniRef:UniRef50_Q6LLS0, UniRef:UniRef90_U3A6L1
contig_1	cds	3026778	3027212	-	AGOCLK_22660	dtd	D-aminoacyl-tRNA deacylase	COG:COG1490, COG:J, EC:3.1.1.96, GO:0000049, GO:0005737, GO:0019478, GO:0043908, GO:0051499, GO:0106026, RefSeq:WP_014230526.1, SO:0001217, UniParc:UPI000243A945, UniRef:UniRef100_A0A3B7CU29, UniRef:UniRef50_B3PHR3, UniRef:UniRef90_Q87TE4
contig_1	cds	3027184	3028128	-	AGOCLK_22665	brkB	virulence factor BrkB family protein	COG:COG1295, COG:S, GO:0005887, RefSeq:WP_020336299.1, SO:0001217, UniParc:UPI0003582055, UniRef:UniRef100_A0A1B1E8G8, UniRef:UniRef50_Q7MQ07, UniRef:UniRef90_Q87TE5
contig_1	cds	3028164	3028805	+	AGOCLK_22670		DUF2959 domain-containing protein	RefSeq:WP_020336297.1, SO:0001217, UniParc:UPI000357196D, UniRef:UniRef100_A0A1B1E8J8, UniRef:UniRef50_A8T6D4, UniRef:UniRef90_A8T6D4
contig_1	cds	3028828	3029385	-	AGOCLK_22675		ATPase	RefSeq:WP_020336295.1, SO:0001217, UniParc:UPI00035728A2, UniRef:UniRef100_UPI00035728A2, UniRef:UniRef50_A7MTU4, UniRef:UniRef90_A0A1B1E8G9
contig_1	cds	3029466	3031295	-	AGOCLK_22680	typA	translational GTPase TypA	COG:COG1217, COG:T, RefSeq:WP_020336294.1, SO:0001217, UniParc:UPI0003570E36, UniRef:UniRef100_A0A3B7CN06, UniRef:UniRef50_A0A3E0P6V4, UniRef:UniRef90_Q9L5X8
contig_1	cds	3031833	3033242	+	AGOCLK_22685	glnA	glutamate--ammonia ligase	EC:6.3.1.2, GO:0004356, GO:0005524, GO:0005737, GO:0006542, GO:0016020, GO:0019740, GO:0046872, KEGG:K01915, RefSeq:WP_014230521.1, SO:0001217, UniParc:UPI000243A940, UniRef:UniRef100_A0A1B1E8Q4, UniRef:UniRef50_P05457, UniRef:UniRef90_Q9KNJ2
contig_1	cds	3033444	3034025	+	AGOCLK_22690		nitrogen regulation protein NR	RefSeq:WP_020336293.1, SO:0001217, UniParc:UPI00035771F3, UniRef:UniRef100_UPI00035771F3, UniRef:UniRef50_U4K2F6, UniRef:UniRef90_UPI00035771F3
contig_1	cds	3034156	3035202	+	AGOCLK_22695	glnL	nitrogen regulation protein NR(II)	COG:COG3852, COG:T, EC:2.7.13.3, EC:3.1.3.-, GO:0000155, GO:0005524, GO:0005737, GO:0006355, GO:0009399, GO:0016787, RefSeq:WP_014230519.1, SO:0001217, UniParc:UPI000243A93E, UniRef:UniRef100_A0A1B1EGF2, UniRef:UniRef50_P19906, UniRef:UniRef90_P19906
contig_1	cds	3035253	3036656	+	AGOCLK_22700	glnG	nitrogen regulation protein NR(I)	COG:COG2204, COG:T, KEGG:K07712, RefSeq:WP_014230518.1, SO:0001217, UniParc:UPI000243A93D, UniRef:UniRef100_A0A1B1E8J1, UniRef:UniRef50_P03029, UniRef:UniRef90_A0A0P7E8Y8
contig_1	cds	3036746	3039292	+	AGOCLK_22705		diguanylate cyclase	RefSeq:WP_020336292.1, SO:0001217, UniParc:UPI000357CDDF, UniRef:UniRef100_UPI000357CDDF, UniRef:UniRef50_A0A7Y7TCD4, UniRef:UniRef90_A0A1B1E8L6
contig_1	cds	3039440	3040444	+	AGOCLK_22710	add	adenosine deaminase	COG:COG1816, COG:F, RefSeq:WP_020336291.1, SO:0001217, UniParc:UPI000357C8CD, UniRef:UniRef100_UPI000357C8CD, UniRef:UniRef50_Q8ZPL9, UniRef:UniRef90_A0A0H0Y8J6
contig_1	cds	3040512	3041903	-	AGOCLK_22715	hemN	oxygen-independent coproporphyrinogen III oxidase	COG:COG0635, COG:H, EC:1.3.98.3, KEGG:K02495, RefSeq:WP_020336290.1, SO:0001217, UniParc:UPI000356EAA5, UniRef:UniRef100_A0A1B1E8J4, UniRef:UniRef50_P32131, UniRef:UniRef90_D0WSV4
contig_1	cds	3042122	3042610	-	AGOCLK_22720		DUF2489 domain-containing protein	RefSeq:WP_014230514.1, SO:0001217, UniParc:UPI000243A8F3, UniRef:UniRef100_A0A1B1E8F6, UniRef:UniRef50_Q7MQ18, UniRef:UniRef90_U3A6K2
contig_1	cds	3042618	3043160	-	AGOCLK_22725	yihI	Der GTPase-activating protein YihI	COG:COG3078, COG:J, GO:0005096, GO:0042254, KEGG:K09894, RefSeq:WP_020336289.1, SO:0001217, UniParc:UPI000357F355, UniRef:UniRef100_UPI000357F355, UniRef:UniRef50_B7VHD5, UniRef:UniRef90_Q87TF6
contig_1	cds	3043160	3043798	-	AGOCLK_22730	ubiG	class I SAM-dependent methyltransferase	COG:COG2227, COG:H, RefSeq:WP_014230512.1, SO:0001217, UniParc:UPI000243A8F1, UniRef:UniRef100_A0A1B1E8F9, UniRef:UniRef50_Q87TF7, UniRef:UniRef90_Q87TF7
contig_1	cds	3043844	3044113	-	AGOCLK_22735		hypothetical protein	RefSeq:WP_020336288.1, SO:0001217, UniParc:UPI00035720A0, UniRef:UniRef100_UPI00035720A0, UniRef:UniRef50_UPI00035720A0, UniRef:UniRef90_UPI00035720A0
contig_1	cds	3044591	3045208	-	AGOCLK_22740	cytC553	cytochrome c4	COG:C, COG:COG2863, RefSeq:WP_014230511.1, SO:0001217, UniParc:UPI000243A8F0, UniRef:UniRef100_A0A1B1E8I0, UniRef:UniRef50_A0A380ATU2, UniRef:UniRef90_K5SMH2
contig_1	cds	3045368	3046027	+	AGOCLK_22745	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	COG:COG0218, COG:D, GO:0000917, GO:0005525, GO:0046872, RefSeq:WP_014230510.1, SO:0001217, UniParc:UPI000243A8EF, UniRef:UniRef100_A0A1B1E8P4, UniRef:UniRef50_Q6LLQ5, UniRef:UniRef90_Q87TG0
contig_1	ncRNA	3046503	3046618	-	AGOCLK_22750	Spot_42	Spot 42 RNA	RFAM:RF00021, SO:0000655
contig_1	cds	3046784	3049576	-	AGOCLK_22755	polA	DNA polymerase I	EC:2.7.7.7, KEGG:K02335, RefSeq:WP_020336286.1, SO:0001217, UniParc:UPI000358273A, UniRef:UniRef100_A0A3B7CP72, UniRef:UniRef50_W0DTZ0, UniRef:UniRef90_A0A0P7E8X8
contig_1	ncRNA	3049947	3050012	-	AGOCLK_22760	RyhB	RyhB RNA	RFAM:RF00057, SO:0000655
contig_1	cds	3050206	3050640	-	AGOCLK_22765		GNAT family N-acetyltransferase	RefSeq:WP_020336285.1, SO:0001217, UniParc:UPI0003574BC0, UniRef:UniRef100_UPI0003574BC0, UniRef:UniRef50_A0A6B8NCQ2, UniRef:UniRef90_A0A072HBH7
contig_1	cds	3050781	3051842	-	AGOCLK_22770	hemB	porphobilinogen synthase	COG:COG0113, COG:H, RefSeq:WP_031779279.1, SO:0001217, UniParc:UPI0004F2789E, UniRef:UniRef100_A0A3B7CM12, UniRef:UniRef50_A0A218PQQ0, UniRef:UniRef90_A0A0F2I3F1
contig_1	cds	3052027	3052800	+	AGOCLK_22775		hydrolase TatD	RefSeq:WP_020336283.1, SO:0001217, UniParc:UPI00035739B7, UniRef:UniRef100_UPI00035739B7, UniRef:UniRef50_A0A0H7CHQ6, UniRef:UniRef90_A0A0P7ENH6
contig_1	cds	3052895	3054097	+	AGOCLK_22780		sodium:proton antiporter	RefSeq:WP_020336281.1, SO:0001217, UniParc:UPI0003574C7E, UniRef:UniRef100_UPI0003574C7E, UniRef:UniRef50_A0A0F4NQL9, UniRef:UniRef90_A0A1B1EG96
contig_1	cds	3054262	3054378	+	AGOCLK_22785		hypothetical protein	
contig_1	cds	3054454	3055200	-	AGOCLK_22790	tatC	twin-arginine translocase subunit TatC	COG:COG0805, COG:U, KEGG:K03118, RefSeq:WP_014230503.1, SO:0001217, UniParc:UPI000243A8E8, UniRef:UniRef100_A0A3B7CTT7, UniRef:UniRef50_A0A448TSK7, UniRef:UniRef90_K5W6U0
contig_1	cds	3055268	3055666	-	AGOCLK_22795	tatB	Sec-independent protein translocase protein TatB	RefSeq:WP_014230502.1, SO:0001217, UniParc:UPI000243A8E7, UniRef:UniRef100_A0A3B7CME4, UniRef:UniRef50_P57063, UniRef:UniRef90_A0A1B1E8E9
contig_1	cds	3055670	3055936	-	AGOCLK_22800	tatA	Sec-independent protein translocase subunit TatA	GO:0005887, GO:0008320, GO:0033281, GO:0043953, RefSeq:WP_014230501.1, SO:0001217, UniParc:UPI000243A8E6, UniRef:UniRef100_UPI000243A8E6, UniRef:UniRef50_B7VHC4, UniRef:UniRef90_A7MZB7
contig_1	cds	3055986	3057620	-	AGOCLK_22805	ubiB	ubiquinone biosynthesis regulatory protein kinase UbiB	COG:COG0661, COG:HT, EC:2.7.-.-, GO:0004672, GO:0005524, GO:0005886, GO:0006744, GO:0010795, GO:0016021, GO:0016310, RefSeq:WP_020336278.1, SO:0001217, UniParc:UPI000357B333, UniRef:UniRef100_UPI000357B333, UniRef:UniRef50_O07443, UniRef:UniRef90_Q87TH2
contig_1	cds	3057617	3058252	-	AGOCLK_22810		Ubiquinone biosynthesis accessory factor UbiJ	RefSeq:WP_020336277.1, SO:0001217, UniParc:UPI000357F592, UniRef:UniRef100_UPI000357F592, UniRef:UniRef50_A8T6A3, UniRef:UniRef90_S5IPA5
contig_1	cds	3058264	3059043	-	AGOCLK_22815	ubiE	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	COG:COG2226, COG:H, EC:2.1.1.163, EC:2.1.1.201, GO:0006744, GO:0009060, GO:0009234, GO:0032259, GO:0043333, GO:0043770, GO:0102027, GO:0102094, GO:0102955, RefSeq:WP_014230498.1, SO:0001217, UniParc:UPI000243A8E3, UniRef:UniRef100_UPI000243A8E3, UniRef:UniRef50_Q87UZ2, UniRef:UniRef90_Q87TH4
contig_1	cds	3059121	3060653	-	AGOCLK_22820		DNA recombination protein RmuC	RefSeq:WP_020336276.1, SO:0001217, UniParc:UPI00035787BD, UniRef:UniRef100_UPI00035787BD, UniRef:UniRef50_Q9KVQ7, UniRef:UniRef90_A0A7Y4E008
contig_1	cds	3060823	3061731	+	AGOCLK_22825	rhaT	EamA/RhaT family transporter	COG:COG0697, COG:GER, RefSeq:WP_020336275.1, SO:0001217, UniParc:UPI0003581CEB, UniRef:UniRef100_A0A3B7CM03, UniRef:UniRef50_Q6LVX2, UniRef:UniRef90_A0A1B1E8H1
contig_1	cds	3061885	3064338	+	AGOCLK_22830		GGDEF domain-containing protein	RefSeq:WP_020336274.1, SO:0001217, UniParc:UPI000357A7DB, UniRef:UniRef100_UPI000357A7DB, UniRef:UniRef50_A0A1B1E8J6, UniRef:UniRef90_A0A1B1E8J6
contig_1	cds	3064401	3065102	-	AGOCLK_22835		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0F4QU74, UniRef:UniRef90_A0A1B1EG89
contig_1	cds	3065423	3067069	-	AGOCLK_22840		ATP-binding protein	RefSeq:WP_020336272.1, SO:0001217, UniParc:UPI000357CD80, UniRef:UniRef100_UPI000357CD80, UniRef:UniRef50_A0A1B1E8F1, UniRef:UniRef90_A0A1B1E8F1
contig_1	cds	3067066	3068664	-	AGOCLK_22845		ATPase	RefSeq:WP_020336271.1, SO:0001217, UniParc:UPI0003581C0F, UniRef:UniRef100_UPI0003581C0F, UniRef:UniRef50_A0A0M0HUB9, UniRef:UniRef90_A0A1B1E8H3
contig_1	cds	3068661	3068996	-	AGOCLK_22850		DUF454 domain-containing protein	SO:0001217, UniRef:UniRef50_D7HG58, UniRef:UniRef90_A0A0M0HUA8
contig_1	cds	3069168	3069698	-	AGOCLK_22855		heme utilization protein	EC:1.14.99.58, KEGG:K07226, RefSeq:WP_020336269.1, SO:0001217, UniParc:UPI0003570AB4, UniRef:UniRef100_UPI0003570AB4, UniRef:UniRef50_A0A329E5S8, UniRef:UniRef90_A0A0M0HU98
contig_1	cds	3069721	3071124	-	AGOCLK_22860		pilus assembly protein TadG	RefSeq:WP_020336268.1, SO:0001217, UniParc:UPI0003579641, UniRef:UniRef100_UPI0003579641, UniRef:UniRef50_U4KHB9, UniRef:UniRef90_A0A1B1E8D5
contig_1	cds	3071124	3071627	-	AGOCLK_22865		hypothetical protein	RefSeq:WP_020336267.1, SO:0001217, UniParc:UPI0003572B73, UniRef:UniRef100_A0A1B1E8G0, UniRef:UniRef50_U4K9M4, UniRef:UniRef90_A0A0M0HVL2
contig_1	cds	3071630	3072106	-	AGOCLK_22870		pilus assembly protein	RefSeq:WP_014230487.1, SO:0001217, UniParc:UPI000243A8D8, UniRef:UniRef100_UPI000243A8D8, UniRef:UniRef50_U4K2B5, UniRef:UniRef90_A0A1B1E8M3
contig_1	cds	3072103	3072873	-	AGOCLK_22875		pilus assembly protein TadD	RefSeq:WP_020336266.1, SO:0001217, UniParc:UPI000357F4F4, UniRef:UniRef100_UPI000357F4F4, UniRef:UniRef50_A0A0M0HUB3, UniRef:UniRef90_A0A0M0HUB3
contig_1	cds	3072870	3073790	-	AGOCLK_22880		pilus assembly protein TadC	RefSeq:WP_020336265.1, SO:0001217, UniParc:UPI0003573A20, UniRef:UniRef100_UPI0003573A20, UniRef:UniRef50_A0A7U4ZN53, UniRef:UniRef90_A0A0M0HUA2
contig_1	cds	3073794	3074693	-	AGOCLK_22885		pilus assembly protein TadB	RefSeq:WP_020336264.1, SO:0001217, UniParc:UPI0003576C40, UniRef:UniRef100_UPI0003576C40, UniRef:UniRef50_T0PQT2, UniRef:UniRef90_A0A1B1E8G2
contig_1	cds	3074690	3075991	-	AGOCLK_22890		pilus assembly protein CpaF	RefSeq:WP_020336263.1, SO:0001217, UniParc:UPI0003572806, UniRef:UniRef100_UPI0003572806, UniRef:UniRef50_A0A6S7A142, UniRef:UniRef90_A0A0M0HVL6
contig_1	cds	3075996	3077123	-	AGOCLK_22895		pilus assembly protein CpaE	RefSeq:WP_020336262.1, SO:0001217, UniParc:UPI000357EAFB, UniRef:UniRef100_UPI000357EAFB, UniRef:UniRef50_A0A2N1A607, UniRef:UniRef90_A0A1B1E8E1
contig_1	cds	3077127	3077684	-	AGOCLK_22900		pilus assembly protein FlpD	RefSeq:WP_020336261.1, SO:0001217, UniParc:UPI0003576A0B, UniRef:UniRef100_UPI001F3FC5DA, UniRef:UniRef50_A0A1B1EGZ7, UniRef:UniRef90_A0A1B1EGZ7
contig_1	cds	3077693	3079117	-	AGOCLK_22905		secretin	RefSeq:WP_020336260.1, SO:0001217, UniParc:UPI00035727A7, UniRef:UniRef100_UPI00035727A7, UniRef:UniRef50_A0A1B1E8G3, UniRef:UniRef90_A0A1B1E8G3
contig_1	cds	3079121	3080011	-	AGOCLK_22910	cpaB	Flp pilus assembly protein CpaB	KEGG:K02279, RefSeq:WP_076633422.1, SO:0001217, UniParc:UPI00097780D7, UniRef:UniRef100_A0A3B7CMW9, UniRef:UniRef50_A0A0A6QRC2, UniRef:UniRef90_A0A3B7CMW9
contig_1	cds	3080238	3080366	-	AGOCLK_22915		hypothetical protein	
contig_1	cds	3080454	3080654	-	AGOCLK_22920		Flp family type IVb pilin	RefSeq:WP_020336259.1, SO:0001217, UniParc:UPI0002FEC666, UniRef:UniRef100_A0A1B1EG95, UniRef:UniRef50_A0A6S5Y7P0, UniRef:UniRef90_A0A0M0HUA6
contig_1	cds	3080922	3084446	+	AGOCLK_22925		DUF1566 domain-containing protein	RefSeq:WP_020336258.1, SO:0001217, UniParc:UPI0003578318, UniRef:UniRef100_UPI0003578318, UniRef:UniRef50_A0A850JZQ1, UniRef:UniRef90_A0A1B1E8C5
contig_1	cds	3084460	3085158	+	AGOCLK_22930		DUF1566 domain-containing protein	RefSeq:WP_020336257.1, SO:0001217, UniParc:UPI000357DDD1, UniRef:UniRef100_A0A1B1E8E5, UniRef:UniRef50_A0A0M0HVM0, UniRef:UniRef90_A0A1B1E8E5
contig_1	cds	3085246	3086439	-	AGOCLK_22935	yhiN	NAD(P)/FAD-dependent oxidoreductase	COG:COG2081, COG:R, RefSeq:WP_020336256.1, SO:0001217, UniParc:UPI000357A741, UniRef:UniRef100_UPI000357A741, UniRef:UniRef50_A0A090V3N6, UniRef:UniRef90_A7MTY9
contig_1	cds	3086494	3086634	+	AGOCLK_22940		hypothetical protein	
contig_1	cds	3086596	3086919	-	AGOCLK_22945	uspB	universal stress protein UspB	GO:0005886, GO:0016021, RefSeq:WP_014230473.1, SO:0001217, UniParc:UPI000243A8AB, UniRef:UniRef100_A0A1B1E8A6, UniRef:UniRef50_Q87TJ1, UniRef:UniRef90_Q87TJ1
contig_1	cds	3087011	3087538	-	AGOCLK_22950	ftnA	non-heme ferritin	COG:COG1528, COG:P, RefSeq:WP_014230472.1, SO:0001217, UniParc:UPI000243A8AA, UniRef:UniRef100_A0A1B1E8D8, UniRef:UniRef50_P43707, UniRef:UniRef90_K5TX44
contig_1	cds	3087766	3088191	+	AGOCLK_22955	uspA	universal stress protein UspA	COG:COG0589, COG:T, RefSeq:WP_014230471.1, SO:0001217, UniParc:UPI000243A8A9, UniRef:UniRef100_A0A1B1E899, UniRef:UniRef50_P44880, UniRef:UniRef90_A0A072IVX5
contig_1	cds	3088256	3089134	+	AGOCLK_22960	rhaT	carboxylate/amino acid/amine transporter	COG:COG0697, COG:GER, RefSeq:WP_020336255.1, SO:0001217, UniParc:UPI000357FD1A, UniRef:UniRef100_A0A1B1E8C6, UniRef:UniRef50_A0A2N8ZGT4, UniRef:UniRef90_A7MTY7
contig_1	cds	3089193	3089765	-	AGOCLK_22965		hypothetical protein	RefSeq:WP_020336254.1, SO:0001217, UniParc:UPI0003575A0E, UniRef:UniRef100_UPI0003575A0E, UniRef:UniRef50_A0A1H6BXH2, UniRef:UniRef90_A0A1B1E898
